id;numero_guia;id_clinica;data;id_pet;id_plano;id_prestador;id_procedimento;valor_momento;justificativa;laudo;observacao;imagem_laudo;autorizacao;tipo_atendimento;status;created_at;updated_at
79379;79379;3;2017-08-01;1012810132;2;NULL;10100;70;0;;;985111000874025;;AUTOMATICA;NORMAL;LIBERADO;2017-08-01
79449;79449;3;2017-08-01;1008770288;6;NULL;10100;70;0;;;953010000691414;;AUTOMATICA;NORMAL;LIBERADO;2017-08-01
79569;79569;3;2017-08-02;1020340107;18;NULL;10100;70;0;;;963008000660265;;AUTOMATICA;NORMAL;LIBERADO;2017-08-02
79539;79539;3;2017-08-02;1017080256;10;NULL;10100;70;0;;;953010000690689;;AUTOMATICA;NORMAL;LIBERADO;2017-08-02
79589;79589;3;2017-08-02;1018150266;12;NULL;10100;70;0;;;953010000691989;;AUTOMATICA;NORMAL;LIBERADO;2017-08-02
79499;79499;51;2017-08-02;1018460117;11;NULL;10100;70;0;;;953010000572590;;AUTOMATICA;NORMAL;LIBERADO;2017-08-02
79629;79629;21;2017-08-02;1016540148;10;NULL;10100;70;0;;;953010000692471;;AUTOMATICA;NORMAL;LIBERADO;2017-08-02
79729;79729;3;2017-08-03;1011020201;3;NULL;10100;70;0;;;953010000566910;;AUTOMATICA;NORMAL;LIBERADO;2017-08-03
79739;79739;3;2017-08-03;1016550119;10;NULL;10100;70;0;;;953010000688720;;AUTOMATICA;NORMAL;LIBERADO;2017-08-03
79879;79879;51;2017-08-03;1009820181;3;NULL;10100;70;0;;;953010000575885;;AUTOMATICA;NORMAL;LIBERADO;2017-08-03
79719;79719;3;2017-08-03;1011020111;3;NULL;10100;70;0;;;953010000588557;;AUTOMATICA;NORMAL;LIBERADO;2017-08-03
80009;80009;8;2017-08-04;1015030162;11;NULL;10100;70;0;;;953010000583093;;AUTOMATICA;NORMAL;LIBERADO;2017-08-04
80119;80119;51;2017-08-04;1007590171;7;NULL;10100;70;0;;;953010000578706;;AUTOMATICA;NORMAL;LIBERADO;2017-08-04
80039;80039;8;2017-08-04;1010980146;2;NULL;10100;70;0;;;953010000582218;;AUTOMATICA;NORMAL;LIBERADO;2017-08-04
80199;80199;3;2017-08-04;1010090116;3;NULL;10100;70;0;;;953010000566893;;AUTOMATICA;NORMAL;LIBERADO;2017-08-04
80029;80029;3;2017-08-04;1015590117;11;NULL;10100;70;0;;;953010000691295;;AUTOMATICA;NORMAL;LIBERADO;2017-08-04
79979;79979;3;2017-08-04;1008920191;3;NULL;10100;70;0;;;953010000570466;;AUTOMATICA;NORMAL;LIBERADO;2017-08-04
80339;80339;3;2017-08-05;1015010137;6;NULL;10100;70;0;;;953010000566786;;AUTOMATICA;NORMAL;LIBERADO;2017-08-05
80289;80289;51;2017-08-05;1011240154;6;NULL;10100;70;0;;;953010000582028;;AUTOMATICA;NORMAL;LIBERADO;2017-08-05
80259;80259;51;2017-08-05;1017330112;10;NULL;10100;70;0;;;953010000576121;;AUTOMATICA;NORMAL;LIBERADO;2017-08-05
80579;80579;51;2017-08-07;1017640227;10;NULL;10100;70;0;;;953010000689474;;AUTOMATICA;NORMAL;LIBERADO;2017-08-07
80519;80519;17;2017-08-07;1008320169;7;NULL;10100;70;0;;;953010000566785;;AUTOMATICA;NORMAL;LIBERADO;2017-08-07
80549;80549;3;2017-08-07;1009650162;3;NULL;10100;70;0;;;953010000581894;;AUTOMATICA;NORMAL;LIBERADO;2017-08-07
80809;80809;51;2017-08-08;1017480271;10;NULL;10100;70;0;;;953010000689676;;AUTOMATICA;NORMAL;LIBERADO;2017-08-08
80659;80659;8;2017-08-08;1010210201;6;NULL;10100;70;0;;;953010000577377;;AUTOMATICA;NORMAL;LIBERADO;2017-08-08
80649;80649;8;2017-08-08;1010210111;6;NULL;10100;70;0;;;953010000577373;;AUTOMATICA;NORMAL;LIBERADO;2017-08-08
80819;80819;51;2017-08-08;1017480271;10;NULL;10100;70;0;;;953010000689676;;AUTOMATICA;NORMAL;LIBERADO;2017-08-08
80769;80769;5;2017-08-08;1012480167;2;NULL;10100;70;0;;;953010000579831;;AUTOMATICA;NORMAL;LIBERADO;2017-08-08
80839;80839;3;2017-08-09;1019650289;14;NULL;10100;70;0;;;953010000692999;;AUTOMATICA;NORMAL;LIBERADO;2017-08-09
80929;80929;51;2017-08-09;1013680119;18;NULL;10100;70;0;;;953010000582563;;AUTOMATICA;NORMAL;LIBERADO;2017-08-09
81009;81009;51;2017-08-09;1016770143;10;NULL;10100;70;0;;;953010000693213;;AUTOMATICA;NORMAL;LIBERADO;2017-08-09
80859;80859;3;2017-08-09;1013030173;6;NULL;10100;70;0;;;953010000583231;;AUTOMATICA;NORMAL;LIBERADO;2017-08-09
81339;81339;51;2017-08-10;1019240111;15;NULL;10100;70;0;;;953010000690574;;AUTOMATICA;NORMAL;LIBERADO;2017-08-10
81359;81359;51;2017-08-10;1009940161;3;220;10100;70;0;;;953010000571930;;AUTOMATICA;NORMAL;LIBERADO;2017-08-10
81119;81119;51;2017-08-10;1011370104;2;NULL;10100;70;0;;;953010000573750;;AUTOMATICA;NORMAL;LIBERADO;2017-08-10
81309;81309;3;2017-08-10;1011780183;3;NULL;10100;70;0;;;953010000582520;;AUTOMATICA;NORMAL;LIBERADO;2017-08-10
81249;81249;3;2017-08-10;1016350284;20;NULL;10100;70;0;;;953010000692268;;AUTOMATICA;NORMAL;LIBERADO;2017-08-10
81589;81589;3;2017-08-11;1017350148;11;NULL;10100;70;0;;;953010000689791;;AUTOMATICA;NORMAL;LIBERADO;2017-08-11
81519;81519;51;2017-08-11;1014770154;2;NULL;10100;70;0;;;953010000576054;;AUTOMATICA;NORMAL;LIBERADO;2017-08-11
81429;81429;3;2017-08-11;1015000174;3;NULL;10100;70;0;;;953010000579849;;AUTOMATICA;NORMAL;LIBERADO;2017-08-11
81689;81689;3;2017-08-12;1013370195;3;NULL;10100;70;0;;;953010000572952;;AUTOMATICA;NORMAL;LIBERADO;2017-08-12
81669;81669;10;2017-08-12;1018000116;11;NULL;10100;70;0;;;953010000582029;;AUTOMATICA;NORMAL;LIBERADO;2017-08-12
81619;81619;3;2017-08-12;1009330176;3;NULL;10100;70;0;;;953010000581853;;AUTOMATICA;NORMAL;LIBERADO;2017-08-12
81799;81799;51;2017-08-14;1011050118;2;NULL;10100;70;0;;;985111000874040;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81999;81999;3;2017-08-14;1011660102;3;NULL;10100;70;0;;;953010000566865;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81829;81829;3;2017-08-14;1018150266;12;NULL;10100;70;0;;;953010000691989;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81959;81959;3;2017-08-14;1013350160;3;NULL;10100;70;0;;;900164001029852;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81919;81919;3;2017-08-14;1013560130;3;NULL;10100;70;0;;;953010000580342;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81859;81859;3;2017-08-14;1017310197;11;NULL;10100;70;0;;;953010000688855;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81879;81879;3;2017-08-14;1018490105;11;NULL;10100;70;0;;;953010000689660;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81909;81909;3;2017-08-14;1019760114;15;NULL;10100;70;0;;;900164001371392;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81929;81929;3;2017-08-14;1017780231;10;NULL;10100;70;0;;;953010000690765;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81839;81839;8;2017-08-14;1010210383;6;NULL;10100;70;0;;;953010000583085;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81949;81949;3;2017-08-14;1008260166;6;NULL;10100;70;0;;;953010000691884;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81789;81789;3;2017-08-14;1017800101;10;NULL;10100;70;0;;;953010000689664;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81969;81969;3;2017-08-14;1010600173;7;NULL;10100;70;0;;;900088000108303;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81979;81979;3;2017-08-14;1016320113;11;NULL;10100;70;0;;;953010000690857;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
81809;81809;51;2017-08-14;1018240176;11;NULL;10100;70;0;;;953010000693238;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
82029;82029;3;2017-08-15;1010170225;11;NULL;10100;70;0;;;953010000691136;;AUTOMATICA;NORMAL;LIBERADO;2017-08-15
82089;82089;3;2017-08-15;1019180118;15;NULL;10100;70;0;;;953010000693252;;AUTOMATICA;NORMAL;LIBERADO;2017-08-15
82149;82149;51;2017-08-15;1017230169;10;NULL;10100;70;0;;;953010000573095;;AUTOMATICA;NORMAL;LIBERADO;2017-08-15
82099;82099;51;2017-08-15;1014090366;2;NULL;10100;70;0;;;953010000582240;;AUTOMATICA;NORMAL;LIBERADO;2017-08-15
82169;82169;51;2017-08-15;1018580198;11;NULL;10100;70;0;;;953010000582016;;AUTOMATICA;NORMAL;LIBERADO;2017-08-15
82059;82059;3;2017-08-15;1010170225;11;NULL;10100;70;0;;;953010000691136;;AUTOMATICA;NORMAL;LIBERADO;2017-08-15
41039;41039;3;2017-03-03;1011610261;2;4;211113;75;0;;;953010000692771;;AUTOMATICA;NORMAL;LIBERADO;2017-03-03
42289;42289;3;2017-03-07;1015370184;10;84;211113;75;0;;;953010000690889;;AUTOMATICA;NORMAL;LIBERADO;2017-03-07
44089;44089;3;2017-03-14;1009020142;10;54;261080;75;0;;;953010000691120;;AUTOMATICA;NORMAL;LIBERADO;2017-03-14
70059;70059;3;2017-06-25;1014550201;10;80;211113;75;0;;;953010000688764;;AUTOMATICA;NORMAL;LIBERADO;2017-06-25
73639;73639;51;2017-07-08;1014200137;6;35;251088;75;0;;;953010000690326;;AUTOMATICA;NORMAL;LIBERADO;2017-07-08
80209;80209;3;2017-08-04;1010090116;3;80;261080;75;0;;;953010000566893;;AUTOMATICA;NORMAL;LIBERADO;2017-08-04
13209;13209;8;2016-11-30;1009380190;3;33;251054;76;0;;;953010000579752;;AUTOMATICA;NORMAL;LIBERADO;2016-11-30
64909;64909;197;2017-06-02;1012020247;3;NULL;251054;76;0;;;953010000567288;;AUTOMATICA;NORMAL;LIBERADO;2017-06-02
6149;6149;51;2016-10-28;1009160157;3;35;11303;80;0;;;953010000567939;;AUTOMATICA;NORMAL;LIBERADO;2016-10-28
11449;11449;25;2016-11-22;1013050107;6;NULL;11304;80;0;;;953010000578864;;AUTOMATICA;NORMAL;LIBERADO;2016-11-22
21829;21829;1;2016-12-26;1014500106;3;NULL;11304;80;0;;;953010000567557;;AUTOMATICA;NORMAL;LIBERADO;2016-12-26
23429;23429;1;2016-12-29;1015170177;2;57;11304;80;0;;;985111000873901;;AUTOMATICA;NORMAL;LIBERADO;2016-12-29
30699;30699;12;2017-01-20;1013760147;10;NULL;11304;80;0;;;953010000572584;;AUTOMATICA;NORMAL;LIBERADO;2017-01-20
51879;51879;31;2017-04-08;1014000120;3;NULL;261055;80;0;;;953010000568198;;AUTOMATICA;NORMAL;LIBERADO;2017-04-08
56039;56039;3;2017-04-26;1016160159;10;84;271011;80;0;;;953010000689662;;AUTOMATICA;NORMAL;LIBERADO;2017-04-26
56229;56229;12;2017-04-27;1012060117;2;141;271013;80;0;;;953010000580253;;AUTOMATICA;NORMAL;LIBERADO;2017-04-27
58759;58759;3;2017-05-08;1012770165;2;91;10202;80;0;;;953010000690614;;AUTOMATICA;NORMAL;LIBERADO;2017-05-08
59079;59079;31;2017-05-09;1011220129;3;NULL;261055;80;0;;;953010000691130;;AUTOMATICA;NORMAL;LIBERADO;2017-05-09
63729;63729;31;2017-05-29;1012560438;7;NULL;261054;80;0;;;953010000566772;;AUTOMATICA;NORMAL;LIBERADO;2017-05-29
63899;63899;31;2017-05-29;1012560438;7;NULL;261054;80;0;;;953010000566772;;AUTOMATICA;NORMAL;LIBERADO;2017-05-29
69269;69269;31;2017-06-21;1013490174;2;NULL;261054;80;0;;;985111000874042;;AUTOMATICA;NORMAL;LIBERADO;2017-06-21
73759;73759;3;2017-07-10;1012610125;3;88;271011;80;0;;;953010000581901;;AUTOMATICA;NORMAL;LIBERADO;2017-07-10
74609;74609;3;2017-07-12;1015070113;3;88;271016;80;0;;;985170002791811;;AUTOMATICA;NORMAL;LIBERADO;2017-07-12
74619;74619;3;2017-07-12;1015070113;3;88;271016;80;0;;;985170002791811;;AUTOMATICA;NORMAL;LIBERADO;2017-07-12
74899;74899;3;2017-07-13;1012560438;7;88;271013;80;0;;;953010000566772;;AUTOMATICA;NORMAL;LIBERADO;2017-07-13
74909;74909;3;2017-07-13;1012610125;3;88;271013;80;0;;;953010000581901;;AUTOMATICA;NORMAL;LIBERADO;2017-07-13
76859;76859;31;2017-07-22;1010090116;3;NULL;261055;80;0;;;953010000566893;;AUTOMATICA;NORMAL;LIBERADO;2017-07-22
38149;38149;197;2017-02-17;1017230169;10;NULL;2510132;84;0;;;953010000573095;;AUTOMATICA;NORMAL;LIBERADO;2017-02-17
46999;46999;3;2017-03-23;1009110214;7;87;2510132;84;0;;;953010000583299;;AUTOMATICA;NORMAL;LIBERADO;2017-03-23
49629;49629;3;2017-03-31;1012250161;3;54;2510132;84;0;;;953010000582540;;AUTOMATICA;NORMAL;LIBERADO;2017-03-31
56839;56839;197;2017-05-01;1010180298;3;NULL;2510132;84;0;;;953010000567796;;AUTOMATICA;NORMAL;LIBERADO;2017-05-01
60949;60949;197;2017-05-16;1017420111;10;NULL;2510132;84;0;;;953010000575531;;AUTOMATICA;NORMAL;LIBERADO;2017-05-16
62929;62929;197;2017-05-25;1009380190;3;NULL;2510132;84;0;;;953010000579752;;AUTOMATICA;NORMAL;LIBERADO;2017-05-25
9019;9019;32;2016-11-10;1010830179;2;NULL;261080;85;0;;;953010000573103;;AUTOMATICA;NORMAL;LIBERADO;2016-11-10
9669;9669;3;2016-11-12;1011010159;6;89;261080;85;0;;;953010000566767;;AUTOMATICA;NORMAL;LIBERADO;2016-11-12
14059;14059;32;2016-12-02;1015710112;12;NULL;261080;85;0;;;953010000581916;;AUTOMATICA;NORMAL;LIBERADO;2016-12-02
16349;16349;6;2016-12-09;1011000196;3;55;251088;85;0;;;953010000580299;;AUTOMATICA;NORMAL;LIBERADO;2016-12-09
18229;18229;17;2016-12-15;1013380158;3;122;251088;85;0;;;900164001029761;;AUTOMATICA;NORMAL;LIBERADO;2016-12-15
18779;18779;8;2016-12-17;1008230178;6;70;261080;85;0;;;953010000576600;;AUTOMATICA;NORMAL;LIBERADO;2016-12-17
24249;24249;51;2016-12-30;1016010181;11;159;251088;85;0;;;953010000689678;;AUTOMATICA;NORMAL;LIBERADO;2016-12-30
29459;29459;32;2017-01-18;1013310117;6;NULL;261080;85;0;;;953010000572494;;AUTOMATICA;NORMAL;LIBERADO;2017-01-18
31209;31209;32;2017-01-23;1007540157;7;NULL;251098;85;0;;;953010000690612;;AUTOMATICA;NORMAL;LIBERADO;2017-01-23
33269;33269;3;2017-01-30;1010150119;6;88;261080;85;0;;;953010000961938;;AUTOMATICA;NORMAL;LIBERADO;2017-01-30
34899;34899;3;2017-02-02;1015440221;11;NULL;10104;85;0;;;953010000688794;;AUTOMATICA;NORMAL;LIBERADO;2017-02-02
37309;37309;3;2017-02-16;1018650153;10;NULL;10104;85;0;;;953010000687832;;AUTOMATICA;NORMAL;LIBERADO;2017-02-16
37879;37879;3;2017-02-17;1014140134;3;88;261080;85;0;;;953010000571665;;AUTOMATICA;NORMAL;LIBERADO;2017-02-17
38219;38219;51;2017-02-17;1008370182;6;NULL;10104;85;0;;;953010000567111;;AUTOMATICA;NORMAL;LIBERADO;2017-02-17
38449;38449;51;2017-02-19;1017290145;11;NULL;10104;85;0;;;953010000576113;;AUTOMATICA;NORMAL;LIBERADO;2017-02-19
40069;40069;51;2017-02-25;1011760158;2;NULL;10104;85;0;;;953010000579272;;AUTOMATICA;NORMAL;LIBERADO;2017-02-25
40339;40339;51;2017-02-27;1009180263;2;NULL;10104;85;0;;;953010000575507;;AUTOMATICA;NORMAL;LIBERADO;2017-02-27
40699;40699;51;2017-03-02;1014090366;2;NULL;10104;85;0;;;953010000582240;;AUTOMATICA;NORMAL;LIBERADO;2017-03-02
42419;42419;3;2017-03-07;1018620165;10;NULL;10104;85;0;;;953010000691594;;AUTOMATICA;NORMAL;LIBERADO;2017-03-07
42559;42559;8;2017-03-08;1017450100;10;NULL;10104;85;0;;;953010000581816;;AUTOMATICA;NORMAL;LIBERADO;2017-03-08
42469;42469;3;2017-03-08;1014500106;3;NULL;10104;85;0;;;953010000567557;;AUTOMATICA;NORMAL;LIBERADO;2017-03-08
43099;43099;3;2017-03-09;1016070168;10;NULL;10104;85;0;;;953010000687543;;AUTOMATICA;NORMAL;LIBERADO;2017-03-09
44389;44389;3;2017-03-15;1017240121;10;NULL;10104;85;0;;;953010000688013;;AUTOMATICA;NORMAL;LIBERADO;2017-03-15
44689;44689;51;2017-03-16;1008430266;6;NULL;10104;85;0;;;953010000578714;;AUTOMATICA;NORMAL;LIBERADO;2017-03-16
46189;46189;51;2017-03-20;1015210144;11;NULL;10104;85;0;;;953010000575574;;AUTOMATICA;NORMAL;LIBERADO;2017-03-20
46429;46429;51;2017-03-21;1010170144;7;NULL;10104;85;0;;;953010000566813;;AUTOMATICA;NORMAL;LIBERADO;2017-03-21
46809;46809;32;2017-03-22;1008640236;7;NULL;261080;85;0;;;953010000691882;;AUTOMATICA;NORMAL;LIBERADO;2017-03-22
47209;47209;3;2017-03-23;1011300157;3;88;261080;85;0;;;900164001181931;;AUTOMATICA;NORMAL;LIBERADO;2017-03-23
47839;47839;3;2017-03-24;1019370162;14;NULL;10104;85;0;;;953010000688927;;AUTOMATICA;NORMAL;LIBERADO;2017-03-24
47859;47859;3;2017-03-25;1013470149;18;NULL;10104;85;0;;;953010000580365;;AUTOMATICA;NORMAL;LIBERADO;2017-03-25
47869;47869;3;2017-03-25;1013470149;18;94;10104;85;0;;;953010000580365;;AUTOMATICA;NORMAL;LIBERADO;2017-03-25
49179;49179;51;2017-03-30;1013110100;3;NULL;10104;85;0;;;953010000687947;;AUTOMATICA;NORMAL;LIBERADO;2017-03-30
52619;52619;3;2017-04-11;1010130193;6;NULL;10104;85;0;;;953010000692173;;AUTOMATICA;NORMAL;LIBERADO;2017-04-11
52679;52679;51;2017-04-12;1012600162;3;NULL;10104;85;0;;;953010000581988;;AUTOMATICA;NORMAL;LIBERADO;2017-04-12
52649;52649;3;2017-04-12;1012350115;3;NULL;10104;85;0;;;953010000567722;;AUTOMATICA;NORMAL;LIBERADO;2017-04-12
53959;53959;51;2017-04-17;1010930122;2;NULL;10104;85;0;;;953010000567239;;AUTOMATICA;NORMAL;LIBERADO;2017-04-17
54909;54909;3;2017-04-21;1014500106;3;NULL;10104;85;0;;;953010000567557;;AUTOMATICA;NORMAL;LIBERADO;2017-04-21
55059;55059;51;2017-04-22;1011680120;7;220;10104;85;0;;;953010000567555;;AUTOMATICA;NORMAL;LIBERADO;2017-04-22
57259;57259;3;2017-05-03;1011420136;2;NULL;10104;85;0;;;953010000579756;;AUTOMATICA;NORMAL;LIBERADO;2017-05-03
57579;57579;51;2017-05-03;1011690192;2;NULL;10104;85;0;;;953010000571838;;AUTOMATICA;NORMAL;LIBERADO;2017-05-03
57589;57589;51;2017-05-03;1008730146;7;NULL;10104;85;0;;;953010000576125;;AUTOMATICA;NORMAL;LIBERADO;2017-05-03
57639;57639;3;2017-05-04;1016240187;11;88;261080;85;0;;;953010000687628;;AUTOMATICA;NORMAL;LIBERADO;2017-05-04
58189;58189;3;2017-05-06;1012290112;3;NULL;10104;85;0;;;985111000873902;;AUTOMATICA;NORMAL;LIBERADO;2017-05-06
60029;60029;6;2017-05-12;1012880181;2;NULL;10104;85;0;;;953010000571884;;AUTOMATICA;NORMAL;LIBERADO;2017-05-12
60279;60279;3;2017-05-13;1011780183;3;80;261080;85;0;;;953010000582520;;AUTOMATICA;NORMAL;LIBERADO;2017-05-13
60769;60769;51;2017-05-15;1013110100;3;220;10104;85;0;;;953010000687947;;AUTOMATICA;NORMAL;LIBERADO;2017-05-15
60359;60359;51;2017-05-15;1014710178;18;NULL;10104;85;0;;;953010000582521;;AUTOMATICA;NORMAL;LIBERADO;2017-05-15
60779;60779;3;2017-05-16;1018810118;10;NULL;10104;85;0;;;953010000693277;;AUTOMATICA;NORMAL;LIBERADO;2017-05-16
61229;61229;6;2017-05-17;1007720139;6;NULL;10104;85;0;;;953010000580346;;AUTOMATICA;NORMAL;LIBERADO;2017-05-17
61759;61759;3;2017-05-19;1009020142;10;NULL;10104;85;0;;;953010000691120;;AUTOMATICA;NORMAL;LIBERADO;2017-05-19
61989;61989;51;2017-05-21;1007700111;6;NULL;10104;85;0;;;953010000567551;;AUTOMATICA;NORMAL;LIBERADO;2017-05-21
62439;62439;3;2017-05-24;1016850171;10;NULL;10104;85;0;;;953010000691114;;AUTOMATICA;NORMAL;LIBERADO;2017-05-24
63389;63389;3;2017-05-27;1018090182;10;NULL;10104;85;0;;;953010000688301;;AUTOMATICA;NORMAL;LIBERADO;2017-05-27
63979;63979;51;2017-05-29;1014620187;11;NULL;10104;85;0;;;953010000573155;;AUTOMATICA;NORMAL;LIBERADO;2017-05-29
64619;64619;3;2017-05-31;1013360122;3;80;261080;85;0;;;953010000578797;;AUTOMATICA;NORMAL;LIBERADO;2017-05-31
64529;64529;3;2017-05-31;1012900123;2;NULL;10104;85;0;;;985111000874029;;AUTOMATICA;NORMAL;LIBERADO;2017-05-31
65149;65149;51;2017-06-02;1017820128;10;NULL;10104;85;0;;;953010000689586;;AUTOMATICA;NORMAL;LIBERADO;2017-06-02
65489;65489;3;2017-06-05;1008460173;18;NULL;10104;85;0;;;953010000691621;;AUTOMATICA;NORMAL;LIBERADO;2017-06-05
67979;67979;3;2017-06-14;1012980135;6;NULL;10104;85;0;;;953010000566779;;AUTOMATICA;NORMAL;LIBERADO;2017-06-14
69579;69579;3;2017-06-21;1016610111;10;NULL;10104;85;0;;;953010000581861;;AUTOMATICA;NORMAL;LIBERADO;2017-06-21
70439;70439;51;2017-06-26;1012560438;7;NULL;10104;85;0;;;953010000566772;;AUTOMATICA;NORMAL;LIBERADO;2017-06-26
70449;70449;51;2017-06-26;1012560357;7;NULL;10104;85;0;;;953010000566771;;AUTOMATICA;NORMAL;LIBERADO;2017-06-26
71179;71179;3;2017-06-29;1012900123;2;NULL;10104;85;0;;;985111000874029;;AUTOMATICA;NORMAL;LIBERADO;2017-06-29
71159;71159;3;2017-06-29;1016630139;10;NULL;10104;85;0;;;953010000692266;;AUTOMATICA;NORMAL;LIBERADO;2017-06-29
71189;71189;3;2017-06-29;1010090116;3;NULL;10104;85;0;;;953010000566893;;AUTOMATICA;NORMAL;LIBERADO;2017-06-29
71169;71169;3;2017-06-29;1018720119;10;NULL;10104;85;0;;;953010000581869;;AUTOMATICA;NORMAL;LIBERADO;2017-06-29
71409;71409;51;2017-06-30;1010430154;6;NULL;10104;85;0;;;953010000571888;;AUTOMATICA;NORMAL;LIBERADO;2017-06-30
71689;71689;3;2017-07-02;1011900189;3;NULL;10104;85;0;;;953010000567554;;AUTOMATICA;NORMAL;LIBERADO;2017-07-02
71979;71979;3;2017-07-03;1016630139;10;NULL;10104;85;0;;;953010000692266;;AUTOMATICA;NORMAL;LIBERADO;2017-07-03
71989;71989;3;2017-07-03;1016630139;10;NULL;10104;85;0;;;953010000692266;;AUTOMATICA;NORMAL;LIBERADO;2017-07-03
72359;72359;17;2017-07-04;1013610170;7;NULL;10104;85;0;;;953010000566821;;AUTOMATICA;NORMAL;LIBERADO;2017-07-04
71999;71999;51;2017-07-04;1008420112;6;NULL;10104;85;0;;;953010000567055;;AUTOMATICA;NORMAL;LIBERADO;2017-07-04
73489;73489;51;2017-07-08;1016010262;11;NULL;10104;85;0;;;953010000693013;;AUTOMATICA;NORMAL;LIBERADO;2017-07-08
75449;75449;3;2017-07-17;1019120131;15;NULL;10104;85;0;;;953010000693395;;AUTOMATICA;NORMAL;LIBERADO;2017-07-17
75789;75789;3;2017-07-18;1011780183;3;NULL;10104;85;0;;;953010000582520;;AUTOMATICA;NORMAL;LIBERADO;2017-07-18
76189;76189;3;2017-07-18;1010570169;7;NULL;10104;85;0;;;900026000069689;;AUTOMATICA;NORMAL;LIBERADO;2017-07-18
76839;76839;3;2017-07-21;1008870151;2;NULL;10104;85;0;;;953010000580311;;AUTOMATICA;NORMAL;LIBERADO;2017-07-21
77469;77469;3;2017-07-25;1015440221;11;NULL;10104;85;0;;;953010000688794;;AUTOMATICA;NORMAL;LIBERADO;2017-07-25
77939;77939;51;2017-07-27;1019280171;16;NULL;10104;85;0;;;953010000690868;;AUTOMATICA;NORMAL;LIBERADO;2017-07-27
77949;77949;51;2017-07-27;1019280252;16;NULL;10104;85;0;;;953010000690979;;AUTOMATICA;NORMAL;LIBERADO;2017-07-27
79459;79459;51;2017-08-01;1017020199;10;NULL;10104;85;0;;;953010000692864;;AUTOMATICA;NORMAL;LIBERADO;2017-08-01
79699;79699;51;2017-08-02;1008640236;7;NULL;10104;85;0;;;953010000691882;;AUTOMATICA;NORMAL;LIBERADO;2017-08-02
81089;81089;197;2017-08-09;1017640227;10;NULL;251088;85;0;;;953010000689474;;AUTOMATICA;NORMAL;LIBERADO;2017-08-09
81599;81599;3;2017-08-11;1018540137;11;NULL;10104;85;0;;;953010000692479;;AUTOMATICA;NORMAL;LIBERADO;2017-08-11
82009;82009;3;2017-08-14;1019370162;14;NULL;10104;85;0;;;953010000688927;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
1009;1009;3;2016-10-06;1008860198;3;NULL;251065;90;0;;;985111000874033;;AUTOMATICA;NORMAL;LIBERADO;2016-10-06
1999;1999;51;2016-10-12;1012370141;2;35;271016;90;0;;;953010000581987;;AUTOMATICA;NORMAL;LIBERADO;2016-10-12
8219;8219;3;2016-11-07;1008860198;3;80;251065;90;0;;;985111000874033;;AUTOMATICA;NORMAL;LIBERADO;2016-11-07
8119;8119;32;2016-11-07;1012040272;4;NULL;271011;90;0;;;963008000005417;;AUTOMATICA;NORMAL;LIBERADO;2016-11-07
9519;9519;3;2016-11-11;1009000117;2;NULL;271016;90;0;;;963006008582842;;AUTOMATICA;NORMAL;LIBERADO;2016-11-11
10169;10169;68;2016-11-16;10235;6;44;221005;90;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-16
12159;12159;32;2016-11-25;1011980191;3;NULL;271011;90;0;;;953010000692818;;AUTOMATICA;NORMAL;LIBERADO;2016-11-25
12739;12739;32;2016-11-28;1010580121;2;NULL;271011;90;0;;;953010000582512;;AUTOMATICA;NORMAL;LIBERADO;2016-11-28
15939;15939;68;2016-12-08;10235;6;NULL;221005;90;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-12-08
17139;17139;32;2016-12-12;1011780183;3;NULL;271011;90;0;;;953010000582520;;AUTOMATICA;NORMAL;LIBERADO;2016-12-12
20089;20089;32;2016-12-21;1010610136;2;NULL;271011;90;0;;;953010000566764;;AUTOMATICA;NORMAL;LIBERADO;2016-12-21
20699;20699;31;2016-12-22;1011000196;3;NULL;261054;90;0;;;953010000580299;;AUTOMATICA;NORMAL;LIBERADO;2016-12-22
23829;23829;31;2016-12-30;1014250151;3;NULL;261054;90;0;;;953010000567228;;AUTOMATICA;NORMAL;LIBERADO;2016-12-30
30959;30959;31;2017-01-21;1012590183;3;NULL;261054;90;0;;;953010000578817;;AUTOMATICA;NORMAL;LIBERADO;2017-01-21
