id;created_at
"1010710190";"2016-09-26 00:00:00"
"1010720152";"2016-09-26 00:00:00"
"1010730115";"2017-09-27 13:49:46"
"1010740188";"2017-09-27 18:48:39"
"1010740269";"2016-09-26 00:00:00"
"1010750141";"2016-09-26 00:00:00"
"1010760111";"2016-09-26 00:00:00"
"1010770176";"2016-09-26 00:00:00"
"1010780139";"2016-09-26 00:00:00"
"1010790100";"2016-09-26 00:00:00"
"1010800181";"2016-09-26 00:00:00"
"1010810143";"2016-09-26 00:00:00"
"1010820114";"2016-09-26 00:00:00"
"1010830179";"2016-09-26 00:00:00"
"1010840131";"2016-09-26 00:00:00"
"1010840212";"2016-09-26 00:00:00"
"1010850102";"2017-10-16 14:35:07"
"1010860167";"2016-09-26 00:00:00"
"1010870120";"2016-09-26 00:00:00"
"1010880192";"2016-09-26 00:00:00"
"1010890155";"2016-09-26 00:00:00"
"1010890236";"2017-04-27 00:00:00"
"1010900134";"2017-09-28 14:48:27"
"1010920160";"2016-09-26 00:00:00"
"1010930122";"2016-09-26 00:00:00"
"1010930211";"2016-09-26 00:00:00"
"1010940195";"2016-09-26 00:00:00"
"1010940276";"2016-09-26 00:00:00"
"1010940357";"2016-09-26 00:00:00"
"1010940438";"2016-09-26 00:00:00"
"1010940519";"2016-09-26 00:00:00"
"1010960111";"2017-09-27 09:27:12"
"1010970183";"2016-09-26 00:00:00"
"1010980146";"2016-09-26 00:00:00"
"1010990117";"2016-09-26 00:00:00"
"1010990290";"2016-09-26 00:00:00"
"1011000196";"2016-09-26 00:00:00"
"1011010159";"2016-09-26 00:00:00"
"1011020111";"2016-09-26 00:00:00"
"1011020201";"2016-09-26 00:00:00"
"1011030184";"2016-09-26 00:00:00"
"1011030265";"2016-09-26 00:00:00"
"1011040147";"2016-09-26 00:00:00"
"1011050118";"2016-09-26 00:00:00"
"1011060172";"2016-09-26 00:00:00"
"1011060253";"2016-09-26 00:00:00"
"1011070135";"2016-09-26 00:00:00"
"1011070216";"2016-09-26 00:00:00"
"1011070305";"2016-09-26 00:00:00"
"1011080106";"2016-09-26 00:00:00"
"1011090161";"2016-09-26 00:00:00"
"1011100140";"2016-09-26 00:00:00"
"1011110111";"2016-09-26 00:00:00"
"1011120175";"2017-09-26 16:46:22"
"1011130138";"2016-09-26 00:00:00"
"1011140109";"2017-10-13 12:29:21"
"1011150163";"2017-09-28 14:23:59"
"1011160126";"2016-09-27 00:00:00"
"1011160215";"2017-10-02 19:42:11"
"1011160398";"2016-10-11 00:00:00"
"1011170199";"2016-09-27 00:00:00"
"1011170270";"2016-10-04 00:00:00"
"1011180151";"2016-09-27 00:00:00"
"1011190114";"2016-09-27 00:00:00"
"1011200101";"2016-09-27 00:00:00"
"1011200284";"2016-09-27 00:00:00"
"1011210166";"2016-09-27 00:00:00"
"1011220129";"2016-09-27 00:00:00"
"1011220218";"2017-10-24 10:13:04"
"1011230191";"2016-09-27 00:00:00"
"1011240154";"2016-09-27 00:00:00"
"1011250117";"2016-09-27 00:00:00"
"1011260180";"2016-09-27 00:00:00"
"1011270142";"2016-09-27 00:00:00"
"1011280113";"2016-09-27 00:00:00"
"1011290178";"2016-09-27 00:00:00"
"1011290259";"2016-09-27 00:00:00"
"1011300157";"2016-09-27 00:00:00"
"1011310110";"2016-09-27 00:00:00"
"1011320182";"2016-09-27 00:00:00"
"1011330145";"2016-09-27 00:00:00"
"1011330226";"2016-09-27 00:00:00"
"1011330315";"2016-09-27 00:00:00"
"1011330498";"2016-09-27 00:00:00"
"1011330579";"2016-09-27 00:00:00"
"1011340116";"2016-09-27 00:00:00"
"1011350171";"2016-09-27 00:00:00"
"1011360133";"2016-09-27 00:00:00"
"1011370104";"2016-09-27 00:00:00"
"1011370287";"2016-09-27 00:00:00"
"1011380169";"2016-09-27 00:00:00"
"1011390121";"2016-09-27 00:00:00"
"1011400119";"2016-09-27 00:00:00"
"1011410173";"2016-09-27 00:00:00"
"1011420136";"2016-09-27 00:00:00"
"1011420217";"2016-09-27 00:00:00"
"1011420306";"2016-09-27 00:00:00"
"1011420489";"2016-09-27 00:00:00"
"1011430107";"2017-10-11 18:00:14"
"1011440161";"2016-09-27 00:00:00"
"1011440242";"2016-09-27 00:00:00"
"1011440323";"2016-09-27 00:00:00"
"1011450124";"2016-09-27 00:00:00"
"1011450213";"2016-09-27 00:00:00"
"1011450396";"2016-10-05 00:00:00"
"1011450477";"2016-10-05 00:00:00"
"1011460197";"2016-09-27 00:00:00"
"1011470150";"2016-09-27 00:00:00"
"1011480112";"2016-09-27 00:00:00"
"1011490185";"2016-09-27 00:00:00"
"1011500164";"2016-09-27 00:00:00"
"1011510127";"2016-09-27 00:00:00"
"1011520190";"2016-09-27 00:00:00"
"1011520271";"2016-09-27 00:00:00"
"1011520351";"2016-09-27 00:00:00"
"1011520432";"2016-09-27 00:00:00"
"1011530152";"2016-09-27 00:00:00"
"1011530233";"2016-09-27 00:00:00"
"1011540115";"2016-09-27 00:00:00"
"1011540204";"2016-09-27 00:00:00"
"1011540387";"2016-09-27 00:00:00"
"1011550188";"2016-09-27 00:00:00"
"1011550269";"2016-09-27 00:00:00"
"1011560141";"2016-09-27 00:00:00"
"1011560221";"2016-09-27 00:00:00"
"1011560311";"2016-09-27 00:00:00"
"1011560493";"2016-09-27 00:00:00"
"1011570111";"2016-09-27 00:00:00"
"1011580176";"2016-09-27 00:00:00"
"1011590139";"2016-09-27 00:00:00"
"1011600118";"2016-09-27 00:00:00"
"1011610181";"2016-09-27 00:00:00"
"1011610261";"2016-09-27 00:00:00"
"1011620143";"2016-09-27 00:00:00"
"1011630114";"2016-09-27 00:00:00"
"1011640179";"2016-09-27 00:00:00"
"1011640250";"2016-09-27 00:00:00"
"1011650131";"2017-09-27 18:48:39"
"1011650301";"2016-09-27 00:00:00"
"1011660102";"2017-10-14 16:18:02"
"1011670167";"2016-09-27 00:00:00"
"1011680120";"2017-10-14 09:26:26"
"1011690192";"2016-09-27 00:00:00"
"1011700171";"2017-10-05 17:50:14"
"1011710134";"2016-09-27 00:00:00"
"1011720105";"2016-09-27 00:00:00"
"1011730160";"2016-09-27 00:00:00"
"1011740122";"2016-09-27 00:00:00"
"1011750195";"2016-09-27 00:00:00"
"1011760158";"2016-09-27 00:00:00"
"1011770111";"2016-09-27 00:00:00"
"1011780183";"2016-09-27 00:00:00"
"1011780264";"2017-03-06 00:00:00"
"1011790146";"2016-09-27 00:00:00"
"1011800125";"2016-09-27 00:00:00"
"1011800214";"2016-09-27 00:00:00"
"1011800397";"2016-09-27 00:00:00"
"1011800478";"2016-10-04 00:00:00"
"1011800559";"2016-10-04 00:00:00"
"1011810198";"2016-09-27 00:00:00"
"1011820151";"2016-09-27 00:00:00"
"1011820231";"2016-09-27 00:00:00"
"1011830113";"2016-09-27 00:00:00"
"1011840186";"2016-09-27 00:00:00"
