competencia;vencimento;data_pagamento;valor_original;valor_pago;id_cliente
2017/08;21/08/2017;21/08/2017;130;130;1011000013
2017/02;10/02/2017;10/02/2017;69,9;69,9;1011010078
2016/12;10/12/2016;12/12/2016;69,9;69,9;1011010078
2016/11;10/11/2016;10/11/2016;69,9;69,9;1011010078
2016/10;03/11/2016;03/11/2016;69,9;69,9;1011010078
2017/01;12/01/2017;12/01/2017;69,9;76,93;1011010078
2016/11;10/11/2016;04/11/2016;199,8;199,8;1011020031
2016/10;28/10/2016;28/10/2016;199,8;221,04;1011020031
2017/07;18/07/2017;17/07/2017;228,22;228,22;1011020031
2017/01;10/01/2017;03/01/2017;199,8;199,8;1011020031
2017/02;03/03/2017;02/03/2017;228,22;252,64;1011020031
2017/05;24/05/2017;24/05/2017;171,16;189,06;1011020031
2017/06;10/06/2017;12/06/2017;228,22;228,22;1011020031
2017/03;04/04/2017;04/04/2017;228,22;252,92;1011020031
2016/12;10/12/2016;20/12/2016;199,8;220,48;1011020031
2017/04;10/04/2017;10/04/2017;228,22;228,22;1011020031
2016/12;10/12/2016;12/12/2016;44,9;44,9;1011040066
2017/04;10/04/2017;10/04/2017;44,9;44,9;1011040066
2016/11;10/11/2016;10/11/2016;44,9;44,9;1011040066
2016/10;10/10/2016;10/10/2016;44,9;44,9;1011040066
2017/05;10/05/2017;10/05/2017;69,9;69,9;1011040066
2017/05;10/05/2017;10/05/2017;69,9;69,9;1011040066
2017/07;28/07/2017;28/07/2017;54,66;60,44;1011040066
2017/01;10/01/2017;10/01/2017;44,9;44,9;1011040066
2017/02;10/02/2017;10/02/2017;44,9;44,9;1011040066
2017/06;10/06/2017;12/06/2017;54,66;54,66;1011040066
2017/03;13/03/2017;13/03/2017;44,9;49,43;1011040066
2017/08;10/08/2017;10/08/2017;54,66;54,66;1011040066
2016/12;10/12/2016;06/12/2016;44,9;44,9;1011050029
2016/11;10/01/2017;10/01/2017;44,9;44,9;1011050029
2016/10;10/10/2016;07/10/2016;44,9;44,9;1011050029
2017/07;10/07/2017;10/07/2017;51,28;51,28;1011050029
2017/01;10/01/2017;10/01/2017;44,9;44,9;1011050029
2017/02;10/02/2017;21/02/2017;44,9;49,5;1011050029
2017/06;10/06/2017;09/06/2017;51,28;51,28;1011050029
2017/05;10/05/2017;04/05/2017;51,28;51,28;1011050029
2017/03;07/04/2017;07/04/2017;51,28;56,87;1011050029
2017/04;10/04/2017;07/04/2017;51,28;51,28;1011050029
2017/04;10/04/2017;10/04/2017;116,28;116,28;1011060091
2016/11;10/11/2016;07/11/2016;101,8;101,8;1011060091
2017/01;10/01/2017;10/01/2017;101,8;101,8;1011060091
2016/10;10/10/2016;10/10/2016;101,8;101,8;1011060091
2017/02;10/02/2017;30/01/2017;116,28;116,28;1011060091
2017/05;10/05/2017;02/05/2017;116,28;116,28;1011060091
2017/06;10/06/2017;06/06/2017;116,28;116,28;1011060091
2017/07;10/07/2017;10/07/2017;116,28;116,28;1011060091
2017/03;10/03/2017;13/03/2017;104,65;115,2;1011060091
2016/12;10/12/2016;09/12/2016;101,8;101,8;1011060091
2017/08;10/08/2017;14/08/2017;116,28;128,06;1011060091
2016/12;10/12/2016;08/12/2016;89,8;89,8;1011070054
2016/11;10/11/2016;07/11/2016;134,7;134,7;1011070054
2016/10;15/12/2016;10/10/2016;134,7;134,7;1011070054
2017/01;10/01/2017;09/01/2017;89,8;89,8;1011070054
2017/02;15/02/2017;15/02/2017;89,8;89,8;1011070054
2017/03;10/03/2017;07/03/2017;89,8;89,8;1011070054
2017/03;10/03/2017;09/03/2017;44,9;44,9;1011080017
2016/12;10/12/2016;09/12/2016;44,9;44,9;1011080017
2016/11;10/11/2016;10/11/2016;44,9;44,9;1011080017
2016/10;10/10/2016;14/10/2016;44,9;49,43;1011080017
2017/07;10/07/2017;06/07/2017;83,47;83,47;1011080017
2017/02;10/02/2017;09/02/2017;44,9;44,9;1011080017
2017/06;10/06/2017;09/06/2017;83,47;83,47;1011080017
2017/01;10/01/2017;10/01/2017;44,9;44,9;1011080017
2017/05;10/05/2017;09/05/2017;83,47;83,47;1011080017
2017/04;10/04/2017;10/04/2017;44,9;44,9;1011080017
2017/08;10/08/2017;07/08/2017;83,47;83,47;1011080017
2017/06;10/06/2017;12/06/2017;119,9;119,9;1011090080
2017/01;10/01/2017;10/01/2017;119,9;119,9;1011090080
2017/04;10/04/2017;10/04/2017;119,9;119,9;1011090080
2017/05;10/05/2017;08/05/2017;119,9;119,9;1011090080
2017/03;10/03/2017;10/03/2017;119,9;119,9;1011090080
2016/12;10/12/2016;12/12/2016;119,9;119,9;1011090080
2016/11;10/11/2016;07/11/2016;119,9;119,9;1011090080
2016/10;10/10/2016;10/10/2016;119,9;119,9;1011090080
2017/07;10/07/2017;07/07/2017;119,9;119,9;1011090080
2017/02;10/02/2017;08/02/2017;119,9;119,9;1011090080
2017/08;10/08/2017;10/08/2017;135,76;135,76;1011090080
2017/01;25/01/2017;17/01/2017;102,68;102,68;1011130057
2016/11;25/11/2016;25/11/2016;89,9;89,9;1011130057
2017/03;25/03/2017;15/03/2017;92,41;102,68;1011130057
2017/04;03/05/2017;03/05/2017;102,68;113,21;1011130057
2016/12;25/12/2016;13/12/2016;89,9;89,9;1011130057
2016/10;25/10/2016;24/10/2016;89,9;89,9;1011130057
2017/02;25/02/2017;15/02/2017;102,68;102,68;1011130057
2017/06;10/06/2017;13/06/2017;102,68;113,04;1011130057
2017/05;30/05/2017;30/05/2017;102,68;113,1;1011130057
2017/07;10/07/2017;10/07/2017;102,68;102,68;1011130057
2017/08;10/08/2017;09/08/2017;102,68;102,68;1011130057
2017/01;01/02/2017;01/02/2017;125,53;138,36;1011140010
2017/06;05/07/2017;05/07/2017;125,53;138,49;1011140010
2017/07;01/08/2017;02/08/2017;125,53;138,4;1011140010
2016/11;25/11/2016;24/11/2016;44,9;44,9;1011140010
2017/03;25/03/2017;24/03/2017;125,53;125,53;1011140010
2017/02;25/02/2017;07/03/2017;125,53;138,48;1011140010
2017/04;03/05/2017;05/05/2017;125,53;138,41;1011140010
2016/12;25/12/2016;19/12/2016;54,95;54,95;1011140010
2016/10;25/10/2016;26/10/2016;44,9;49,4;1011140010
2016/10;17/10/2016;17/10/2016;48,02;48,02;1011140010
2017/05;25/05/2017;17/05/2017;125,53;125,53;1011140010
2017/05;30/05/2017;29/05/2017;44,9;49,46;1011150082
2017/01;25/01/2017;01/02/2017;44,9;49,46;1011150082
2016/11;29/11/2016;14/12/2016;44,9;49,58;1011150082
2017/03;30/03/2017;30/03/2017;44,9;49,46;1011150082
2017/04;22/05/2017;22/05/2017;44,9;49,79;1011150082
2016/10;25/10/2016;25/10/2016;44,9;44,9;1011150082
2016/12;25/12/2016;14/12/2016;44,9;44,9;1011150082
2017/02;02/03/2017;02/03/2017;44,9;49,46;1011150082
2017/06;25/06/2017;26/06/2017;44,9;44,9;1011150082
2016/12;10/12/2016;10/12/2016;0;0;1011160045
2016/10;10/10/2016;07/10/2016;89,9;89,9;1011160045
2017/07;10/07/2017;10/07/2017;0;0;1011160045
2017/06;10/06/2017;10/06/2017;0;0;1011160045
2017/01;10/01/2017;10/01/2017;0;0;1011160045
2017/02;10/02/2017;10/02/2017;0;0;1011160045
2017/03;10/03/2017;10/03/2017;0;0;1011160045
2017/09;10/09/2017;10/09/2017;0;0;1011160045
2017/08;10/08/2017;10/08/2017;0;0;1011160045
2017/01;25/01/2017;20/01/2017;89,8;89,8;1011170016
2017/06;25/06/2017;16/06/2017;102,56;102,56;1011170016
2017/07;25/07/2017;17/07/2017;102,56;102,56;1011170016
2017/03;25/03/2017;27/03/2017;92,29;102,56;1011170016
2016/11;25/11/2016;21/11/2016;89,8;89,8;1011170016
2017/04;25/04/2017;24/04/2017;92,31;92,56;1011170016
2016/12;25/12/2016;20/12/2016;89,8;89,8;1011170016
2016/10;25/10/2016;25/10/2016;89,8;89,8;1011170016
2017/02;25/02/2017;10/02/2017;102,56;102,56;1011170016
2017/05;25/05/2017;23/05/2017;102,56;102,56;1011170016
2016/12;21/12/2016;20/12/2016;89,9;99,21;1011180071
2016/11;10/11/2016;10/11/2016;89,9;89,9;1011180071
2016/10;21/12/2016;10/10/2016;89,9;89,9;1011180071
2016/11;22/11/2016;22/11/2016;44,9;49,56;1011190033
2016/10;22/11/2016;22/11/2016;44,9;50,02;1011190033
2017/07;10/07/2017;06/07/2017;51,28;51,28;1011190033
2017/01;26/01/2017;26/01/2017;44,9;49,62;1011190033
2017/02;23/03/2017;23/03/2017;51,28;57,09;1011190033
2017/06;10/06/2017;08/06/2017;51,28;51,28;1011190033
2017/04;18/05/2017;18/05/2017;51,28;57,04;1011190033
2017/03;23/03/2017;23/03/2017;51,28;56,61;1011190033
2016/12;28/12/2016;28/12/2016;44,9;49,65;1011190033
2017/05;31/07/2017;28/07/2017;51,28;51,28;1011190033
2017/08;10/08/2017;09/08/2017;51,28;51,28;1011190033
2017/06;10/06/2017;05/06/2017;89,8;89,8;1011200012
2017/02;10/02/2017;25/01/2017;89,8;89,8;1011200012
2017/03;10/03/2017;03/03/2017;80,82;80,82;1011200012
2017/05;10/05/2017;02/05/2017;80,82;80,82;1011200012
2016/12;10/12/2016;02/12/2016;89,8;89,8;1011200012
2016/11;10/11/2016;04/11/2016;89,8;89,8;1011200012
2017/07;10/07/2017;07/07/2017;89,8;89,8;1011200012
2016/10;25/10/2016;24/10/2016;89,8;89,8;1011200012
2017/01;10/01/2017;02/01/2017;89,8;89,8;1011200012
2017/04;10/04/2017;05/04/2017;89,8;89,8;1011200012
2017/08;10/08/2017;09/08/2017;124,04;124,04;1011200012
2016/12;10/12/2016;09/12/2016;89,9;89,9;1011220048
2017/04;10/04/2017;10/04/2017;89,9;89,9;1011220048
2016/11;10/11/2016;04/11/2016;89,9;89,9;1011220048
2016/10;10/10/2016;10/10/2016;89,9;89,9;1011220048
2017/05;22/05/2017;22/05/2017;269,9;269,9;1011220048
2017/01;10/01/2017;06/01/2017;89,9;89,9;1011220048
2017/02;10/02/2017;31/01/2017;89,9;89,9;1011220048
2017/07;10/07/2017;10/07/2017;218,79;218,79;1011220048
2017/06;10/06/2017;08/06/2017;218,79;218,79;1011220048
2017/05;10/05/2017;02/05/2017;117;117;1011220048
2017/03;10/03/2017;03/03/2017;80,91;80,91;1011220048
2017/08;10/08/2017;01/08/2017;218,79;218,79;1011220048
2017/06;10/06/2017;02/06/2017;89,9;89,9;1011230019
2017/04;10/04/2017;05/04/2017;89,9;89,9;1011230019
2017/02;10/02/2017;30/01/2017;89,9;89,9;1011230019
2017/03;10/03/2017;03/03/2017;80,91;80,91;1011230019
2017/05;10/05/2017;27/04/2017;80,91;80,91;1011230019
2016/12;10/12/2016;02/12/2016;89,9;89,9;1011230019
2016/11;10/11/2016;07/11/2016;89,9;89,9;1011230019
2017/07;10/07/2017;06/07/2017;89,9;89,9;1011230019
2016/10;10/10/2016;10/10/2016;89,9;89,9;1011230019
2017/01;10/01/2017;02/01/2017;89,9;89,9;1011230019
2017/08;10/08/2017;02/08/2017;106,23;106,23;1011230019
2017/06;29/06/2017;29/06/2017;44,9;49,67;1011240073
2017/04;11/04/2017;11/04/2017;44,9;49,4;1011240073
2017/02;10/02/2017;10/02/2017;44,9;44,9;1011240073
2017/03;17/03/2017;17/03/2017;44,9;49,49;1011240073
2016/12;10/12/2016;12/12/2016;44,9;44,9;1011240073
2017/05;15/05/2017;15/05/2017;40,41;44,51;1011240073
2016/11;10/11/2016;11/11/2016;44,9;49,4;1011240073
2017/07;21/07/2017;21/07/2017;44,9;49,55;1011240073
2016/10;10/10/2016;10/10/2016;44,9;44,9;1011240073
2017/01;10/01/2017;10/01/2017;44,9;44,9;1011240073
2017/08;29/08/2017;29/08/2017;50,84;56,23;1011240073
2016/12;10/12/2016;02/12/2016;89,9;89,9;1011250036
2017/04;10/04/2017;06/04/2017;89,9;89,9;1011250036
2016/11;10/11/2016;04/11/2016;89,9;89,9;1011250036
2016/10;17/10/2016;17/10/2016;89,9;89,9;1011250036
2017/01;10/01/2017;02/01/2017;89,9;89,9;1011250036
2017/02;10/02/2017;27/01/2017;89,9;89,9;1011250036
2017/03;10/03/2017;03/03/2017;80,91;80,91;1011250036
2017/04;10/04/2017;07/04/2017;102,68;102,68;1011260007
2016/11;10/11/2016;08/11/2016;89,9;89,9;1011260007
2017/01;13/01/2017;13/01/2017;89,9;98,97;1011260007
2016/10;13/10/2016;13/10/2016;89,9;89,9;1011260007
2017/02;10/02/2017;10/02/2017;102,68;102,68;1011260007
2017/05;10/05/2017;10/05/2017;102,68;102,68;1011260007
2017/06;10/06/2017;12/06/2017;102,68;102,68;1011260007
2017/07;10/07/2017;07/07/2017;102,68;102,68;1011260007
2017/03;10/03/2017;07/03/2017;102,68;102,68;1011260007
2016/12;10/12/2016;12/12/2016;89,9;89,9;1011260007
2017/08;10/08/2017;10/08/2017;102,68;102,68;1011260007
2017/01;25/01/2017;13/01/2017;53,56;53,56;1011270061
2017/06;25/06/2017;26/06/2017;53,56;53,56;1011270061
2017/07;08/08/2017;07/08/2017;53,56;59,15;1011270061
2016/11;25/11/2016;22/11/2016;136;136;1011270061
2017/03;04/04/2017;04/04/2017;53,56;59,08;1011270061
2016/12;15/01/2017;13/01/2017;44,9;49,7;1011270061
2017/02;21/03/2017;21/03/2017;53,56;59,33;1011270061
2017/04;12/05/2017;12/05/2017;53,56;59,21;1011270061
2016/10;08/11/2016;08/11/2016;136;150,22;1011270061
2017/05;09/06/2017;08/06/2017;53,56;59,17;1011270061
2017/06;30/06/2017;29/06/2017;51,28;56,48;1011280024
2017/07;01/08/2017;31/07/2017;51,28;56,52;1011280024
2017/03;31/03/2017;31/03/2017;46,15;50,85;1011280024
2017/01;24/02/2017;24/02/2017;44,9;50,05;1011280024
2016/11;17/11/2016;17/11/2016;50,8;50,8;1011280024
2017/04;28/04/2017;02/05/2017;51,28;56,45;1011280024
2016/10;01/11/2016;01/11/2016;44,9;49,71;1011280024
2017/02;10/02/2017;31/01/2017;51,28;51,28;1011280024
2017/05;25/05/2017;31/05/2017;51,28;56,52;1011280024
2016/09;31/10/2016;31/10/2016;44,9;44,9;1011280024
2016/12;20/12/2016;20/12/2016;44,9;49,53;1011280024
2016/11;25/11/2016;25/11/2016;179,8;179,8;1011290097
2016/10;25/10/2016;25/10/2016;179,8;179,8;1011290097
2017/05;10/05/2017;10/05/2017;109,9;109,9;1011300076
2017/03;10/03/2017;10/03/2017;109,9;109,9;1011300076
2017/07;18/07/2017;18/07/2017;158,92;158,92;1011300076
2016/12;10/12/2016;15/12/2016;109,9;121,09;1011300076
2016/11;10/11/2016;25/11/2016;109,9;121,49;1011300076
2016/10;18/10/2016;18/10/2016;161,9;161,9;1011300076
2017/04;11/04/2017;13/04/2017;109,9;120,92;1011300076
2017/06;15/06/2017;16/06/2017;109,9;121,07;1011300076
2017/01;10/01/2017;10/01/2017;109,9;109,9;1011300076
2017/02;10/02/2017;10/02/2017;109,9;109,9;1011300076
2017/08;10/08/2017;10/08/2017;158,92;158,92;1011300076
2016/11;25/11/2016;21/12/2016;44,9;49,65;1011310039
2016/12;25/12/2016;27/12/2016;44,9;44,9;1011310039
2016/10;25/10/2016;08/11/2016;44,9;49,53;1011310039
2016/11;19/12/2016;16/12/2016;89,9;71,92;1011320000
2017/01;25/01/2017;25/01/2017;89,9;89,9;1011320000
2017/03;25/03/2017;24/03/2017;80,91;80,91;1011320000
2016/10;25/10/2016;25/10/2016;89,9;89,9;1011320000
2017/04;25/04/2017;25/04/2017;89,9;89,9;1011320000
2016/12;28/12/2016;28/12/2016;89,9;89,9;1011320000
2017/02;25/02/2017;15/02/2017;89,9;89,9;1011320000
2017/06;25/06/2017;26/06/2017;130;130;1011320000
2017/05;25/05/2017;24/05/2017;130;130;1011320000
2017/07;25/07/2017;25/07/2017;130;130;1011320000
2016/10;30/09/2016;15/10/2016;224,5;224,5;1011330064
2016/10;30/09/2016;30/09/2016;224,5;224,5;1011330064
2016/09;30/09/2016;30/09/2016;224,5;224,5;1011330064
2016/11;25/11/2016;01/12/2016;44,9;49,45;1011340027
2017/03;10/03/2017;08/03/2017;44,9;44,9;1011340027
2017/04;16/05/2017;16/05/2017;44,9;49,92;1011340027
2016/10;17/11/2016;17/11/2016;44,9;49,73;1011340027
2016/12;25/12/2016;02/01/2017;44,9;49,47;1011340027
2017/01;10/01/2017;11/01/2017;44,9;49,4;1011340027
2017/02;24/03/2017;24/03/2017;44,9;50,01;1011340027
2017/07;18/08/2017;18/08/2017;54,65;54,65;1011340027
2017/08;18/08/2017;18/08/2017;54,65;54,65;1011340027
2017/06;18/07/2017;18/07/2017;44,9;49,4;1011340027
2017/05;18/07/2017;18/07/2017;44,9;49,4;1011340027
2017/03;10/03/2017;06/03/2017;80,91;80,91;1011350090
2016/12;10/12/2016;05/12/2016;89,9;89,9;1011350090
2016/11;10/11/2016;09/11/2016;89,9;89,9;1011350090
2016/10;10/10/2016;10/10/2016;89,9;89,9;1011350090
2017/01;10/01/2017;04/01/2017;89,9;89,9;1011350090
2017/02;10/02/2017;31/01/2017;89,9;89,9;1011350090
2016/11;10/11/2016;10/11/2016;89,9;89,9;1011360052
2016/10;10/10/2016;10/10/2016;89,9;89,9;1011360052
2016/11;10/11/2016;07/11/2016;89,8;89,8;1011370015
2017/01;12/01/2017;16/01/2017;89,8;98,96;1011370015
2016/10;21/10/2016;20/10/2016;89,8;99,08;1011370015
2017/07;10/07/2017;10/07/2017;102,56;102,56;1011370015
2017/04;10/04/2017;10/04/2017;102,56;102,56;1011370015
2017/05;16/05/2017;16/05/2017;102,56;113,01;1011370015
2017/02;10/02/2017;30/01/2017;102,56;102,56;1011370015
2017/06;10/06/2017;01/06/2017;102,56;102,56;1011370015
2017/03;10/03/2017;09/03/2017;92,3;92,3;1011370015
2016/12;10/12/2016;12/12/2016;89,8;89,8;1011370015
2017/08;10/08/2017;02/08/2017;102,56;102,56;1011370015
2017/03;10/03/2017;08/03/2017;109,9;109,9;1011380088
2017/07;07/08/2017;07/08/2017;158,92;176,27;1011380088
2016/12;10/12/2016;09/12/2016;109,9;109,9;1011380088
2016/09;09/12/2016;09/12/2016;134,7;134,7;1011380088
2017/06;07/08/2017;07/08/2017;158,92;158,92;1011380088
2017/04;08/05/2017;08/05/2017;109,9;121,9;1011380088
2017/02;17/02/2017;17/02/2017;109,9;109,9;1011380088
2017/01;10/01/2017;06/01/2017;109,9;109,9;1011380088
2017/05;10/05/2017;08/05/2017;158,92;158,92;1011380088
2016/11;25/11/2016;25/11/2016;109,9;109,9;1011390041
2017/06;25/06/2017;26/06/2017;158,92;158,92;1011390041
2017/03;25/03/2017;29/03/2017;109,9;122,34;1011390041
2017/04;25/04/2017;25/04/2017;109,9;109,9;1011390041
2016/10;25/10/2016;25/10/2016;44,9;44,9;1011390041
2016/12;25/12/2016;23/12/2016;109,9;109,9;1011390041
2017/02;25/02/2017;24/02/2017;109,9;109,9;1011390041
2017/01;25/01/2017;25/01/2017;109,9;109,9;1011390041
2017/05;25/05/2017;17/05/2017;158,92;158,92;1011390041
2017/07;25/07/2017;24/07/2017;158,92;158,92;1011390041
2017/03;10/03/2017;14/03/2017;44,9;49,43;1011400020
2016/12;10/12/2016;12/12/2016;44,9;44,9;1011400020
2017/06;11/07/2017;11/07/2017;54,65;60,5;1011400020
2016/11;10/11/2016;07/11/2016;44,9;44,9;1011400020
2017/07;10/07/2017;10/07/2017;54,65;54,65;1011400020
2017/04;10/04/2017;03/05/2017;44,9;49,62;1011400020
2016/10;22/10/2016;22/10/2016;44,9;44,9;1011400020
2017/01;10/01/2017;11/01/2017;44,9;49,4;1011400020
2017/02;14/02/2017;14/02/2017;44,9;49,43;1011400020
2017/05;18/05/2017;18/05/2017;44,9;49,5;1011400020
2016/10;19/10/2016;19/10/2016;44,9;44,9;1011410092
2016/11;10/11/2016;10/11/2016;44,9;44,9;1011410092
2017/04;10/04/2017;10/04/2017;51,28;51,28;1011410092
2017/07;10/07/2017;05/07/2017;51,28;51,28;1011410092
2017/01;10/01/2017;10/01/2017;44,9;44,9;1011410092
2017/02;10/02/2017;01/02/2017;44,9;44,9;1011410092
2017/05;10/05/2017;10/05/2017;51,28;51,28;1011410092
2017/06;13/06/2017;13/06/2017;51,28;56,46;1011410092
2017/03;10/03/2017;10/03/2017;46,15;46,15;1011410092
2016/12;10/12/2016;02/12/2016;44,9;44,9;1011410092
2017/08;10/08/2017;04/08/2017;51,28;51,28;1011410092
2017/07;10/07/2017;10/07/2017;380,41;380,41;1011420055
2017/04;10/04/2017;10/04/2017;224,6;224,6;1011420055
2017/05;10/05/2017;10/05/2017;224,6;224,6;1011420055
2017/03;10/03/2017;10/03/2017;224,6;224,6;1011420055
2016/12;10/12/2016;06/12/2016;224,6;224,6;1011420055
2016/11;10/11/2016;10/11/2016;224,6;224,6;1011420055
2016/10;10/10/2016;10/10/2016;224,6;224,6;1011420055
2017/02;10/02/2017;08/02/2017;224,6;224,6;1011420055
2017/06;10/06/2017;12/06/2017;256,52;256,52;1011420055
2017/01;16/01/2017;16/01/2017;224,6;247,5;1011420055
2017/08;10/08/2017;10/08/2017;380,41;380,41;1011420055
2016/12;29/12/2016;28/12/2016;44,9;49,67;1011430018
2016/10;19/10/2016;19/10/2016;44,9;44,9;1011430018
2016/11;29/12/2016;28/12/2016;44,9;50,11;1011430018
2017/01;21/02/2017;21/02/2017;44,9;50,01;1011430018
2017/02;21/02/2017;21/02/2017;44,9;49,55;1011430018
2017/05;02/06/2017;02/06/2017;75,12;83,2;1011430018
2017/04;20/04/2017;20/04/2017;44,9;49,53;1011430018
2017/03;10/03/2017;06/03/2017;44,9;44,9;1011430018
2016/11;25/11/2016;06/12/2016;44,9;49,5;1011460014
2017/03;07/04/2017;07/04/2017;44,9;49,58;1011460014
2017/04;25/04/2017;05/04/2017;44,9;44,9;1011460014
2016/12;25/12/2016;26/12/2016;44,9;44,9;1011460014
2016/10;25/10/2016;31/10/2016;44,9;49,45;1011460014
2017/02;08/03/2017;08/03/2017;44,9;49,55;1011460014
2017/01;13/02/2017;13/02/2017;44,9;49,67;1011460014
2017/06;25/06/2017;19/06/2017;51,28;51,28;1011470079
2017/07;25/07/2017;25/07/2017;51,28;51,28;1011470079
2016/11;25/11/2016;21/11/2016;44,9;44,9;1011470079
2017/03;25/03/2017;14/03/2017;46,15;46,15;1011470079
2016/10;25/10/2016;24/10/2016;44,9;44,9;1011470079
2017/04;25/04/2017;12/04/2017;51,28;51,28;1011470079
2016/12;25/12/2016;12/12/2016;44,9;44,9;1011470079
2017/02;25/02/2017;14/02/2017;51,28;51,28;1011470079
2017/05;25/05/2017;19/05/2017;51,28;51,28;1011470079
2017/01;25/01/2017;18/01/2017;44,9;44,9;1011470079
2017/06;28/06/2017;28/06/2017;44,9;49,65;1011480031
2017/02;22/03/2017;24/03/2017;44,9;49,98;1011480031
2017/05;10/05/2017;10/05/2017;44,9;44,9;1011480031
2017/03;10/03/2017;15/03/2017;44,9;49,44;1011480031
2017/01;10/01/2017;12/01/2017;44,9;49,41;1011480031
2016/12;10/12/2016;12/12/2016;44,9;44,9;1011480031
2016/11;10/11/2016;16/11/2016;44,9;44,9;1011480031
2016/11;10/11/2016;16/11/2016;44,9;44,9;1011480031
2016/10;10/10/2016;03/10/2016;44,9;44,9;1011480031
2017/04;10/05/2017;10/05/2017;44,9;49,83;1011480031
2017/07;10/07/2017;10/07/2017;44,9;44,9;1011480031
2017/08;10/08/2017;10/08/2017;53,05;53,05;1011480031
2017/05;10/05/2017;10/05/2017;44,9;44,9;1011490002
2017/03;17/05/2017;17/05/2017;44,9;50,39;1011490002
2016/12;10/12/2016;12/12/2016;44,9;44,9;1011490002
2016/11;10/11/2016;10/11/2016;44,9;44,9;1011490002
2016/10;15/12/2016;10/10/2016;44,9;44,9;1011490002
2017/04;17/05/2017;17/05/2017;44,9;49,93;1011490002
2017/01;10/01/2017;10/01/2017;44,9;44,9;1011490002
2017/02;10/02/2017;10/02/2017;44,9;44,9;1011490002
2017/06;10/06/2017;12/06/2017;51,28;51,28;1011490002
2017/06;25/06/2017;19/06/2017;46,15;46,15;1011500083
2017/07;25/07/2017;25/07/2017;51,28;51,28;1011500083
2016/11;15/12/2016;15/12/2016;44,9;49,68;1011500083
2017/03;25/03/2017;27/03/2017;51,28;51,28;1011500083
2017/02;25/02/2017;23/02/2017;51,28;51,28;1011500083
2017/04;25/04/2017;25/04/2017;51,28;51,28;1011500083
2016/12;06/01/2017;05/01/2017;44,9;49,56;1011500083
2016/10;25/10/2016;24/10/2016;44,9;44,9;1011500083
2017/05;25/05/2017;25/05/2017;51,28;51,28;1011500083
2017/01;23/02/2017;23/02/2017;51,28;56,89;1011500083
2016/12;10/12/2016;02/12/2016;179,8;179,8;1011530071
2017/07;10/07/2017;06/07/2017;260;260;1011530071
2016/11;10/11/2016;04/11/2016;179,8;179,8;1011530071
2016/10;18/10/2016;17/10/2016;179,8;179,8;1011530071
2017/02;10/02/2017;26/01/2017;179,8;179,8;1011530071
2017/04;10/04/2017;06/04/2017;179,8;179,8;1011530071
2017/06;10/06/2017;31/05/2017;260;260;1011530071
2017/01;10/01/2017;02/01/2017;179,8;179,8;1011530071
2017/05;10/05/2017;28/04/2017;234;234;1011530071
2017/03;10/03/2017;02/03/2017;161,82;161,82;1011530071
2017/08;10/08/2017;01/08/2017;260;260;1011530071
2016/10;21/10/2016;21/10/2016;134,7;148,61;1011540034
2016/12;10/12/2016;02/12/2016;134,7;134,7;1011540034
2017/01;29/08/2017;29/08/2017;134,7;135,18;1011540034
2017/02;29/08/2017;29/08/2017;134,7;135,18;1011540034
2016/11;15/12/2016;16/12/2016;179,8;199,04;1011550005
2017/03;25/03/2017;13/03/2017;205,36;205,36;1011550005
2017/04;25/04/2017;24/04/2017;205,36;205,36;1011550005
2016/12;25/12/2016;02/01/2017;179,8;198,26;1011550005
2016/10;25/10/2016;21/10/2016;179,8;179,8;1011550005
2017/02;25/02/2017;16/02/2017;205,36;205,36;1011550005
2017/05;08/06/2017;08/06/2017;205,36;226,83;1011550005
2017/01;25/01/2017;30/01/2017;205,36;226,24;1011550005
2017/06;22/08/2017;22/08/2017;136,91;136,91;1011550005
2017/04;03/05/2017;03/05/2017;51,28;56,78;1011590058
2016/11;10/11/2016;14/11/2016;44,9;49,41;1011590058
2016/10;18/10/2016;18/10/2016;44,9;44,9;1011590058
2017/01;10/01/2017;10/01/2017;44,9;44,9;1011590058
2017/02;23/02/2017;23/02/2017;51,28;56,62;1011590058
2017/03;07/04/2017;11/04/2017;51,28;57,04;1011590058
2016/12;10/12/2016;05/12/2016;44,9;44,9;1011590058
2016/12;10/12/2016;12/12/2016;44,9;44,9;1011600037
